chip,addr,hex,verdict,role,predicted_mapped,live_mapped,err_delta,unit,cells
1,0,0x0000,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001Gain001
1,1,0x0001,ECHO,CONSUMED,True,True,0,bool 0/1,Chan001Pol001
1,2,0x0002,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan001Phantom001
1,3,0x0003,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan001InputSel001
1,4,0x0004,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001EqHpf001 Chan001EqHpfSlope001
1,5,0x0005,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,6,0x0006,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,7,0x0007,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,8,0x0008,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,9,0x0009,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,10,0x000A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001EqLpf001
1,11,0x000B,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,12,0x000C,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,13,0x000D,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,14,0x000E,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,15,0x000F,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,16,0x0010,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001EqFreq001 Chan001EqGain001 Chan001EqQ001 Chan001EqShelf001
1,17,0x0011,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,18,0x0012,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,19,0x0013,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,20,0x0014,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,21,0x0015,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001EqFreq002 Chan001EqGain002 Chan001EqQ002
1,22,0x0016,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,23,0x0017,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,24,0x0018,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,25,0x0019,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,26,0x001A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001EqFreq003 Chan001EqGain003 Chan001EqQ003
1,27,0x001B,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,28,0x001C,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,29,0x001D,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,30,0x001E,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,31,0x001F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001EqFreq004 Chan001EqGain004 Chan001EqQ004 Chan001EqShelf002
1,32,0x0020,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,33,0x0021,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,34,0x0022,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,35,0x0023,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,36,0x0024,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,37,0x0025,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,Chan001EqOn001
1,38,0x0026,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,
1,39,0x0027,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,
1,40,0x0028,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001GateOn001
1,41,0x0029,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001GateThr001
1,42,0x002A,ECHO,CONSUMED,True,True,0,ms (log table),Chan001GateAtt001
1,43,0x002B,ECHO,CONSUMED,True,True,0,ms,Chan001GateHold001
1,44,0x002C,ECHO,CONSUMED,True,True,0,ms (log table),Chan001GateRel001
1,45,0x002D,ECHO,CONSUMED,True,True,0,dB,Chan001GateRng001
1,46,0x002E,ECHO,INERT,True,True,0,UNDECLARED,Chan001GateKey001
1,47,0x002F,ECHO,INERT,True,True,0,UNDECLARED,Chan001GateDetSrc001
1,48,0x0030,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001GateFilterOn001
1,49,0x0031,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001GateFilterHpf001 Chan001GateFilterQ001
1,50,0x0032,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,51,0x0033,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,52,0x0034,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,53,0x0035,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,54,0x0036,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001GateFilterLpf001
1,55,0x0037,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,56,0x0038,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001CompOn001
1,57,0x0039,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001CompThr001
1,58,0x003A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001CompRat001
1,59,0x003B,ECHO,CONSUMED,True,True,0,ms (log table),Chan001CompAtt001
1,60,0x003C,ECHO,CONSUMED,True,True,0,ms (log table),Chan001CompRel001
1,61,0x003D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001CompMake001
1,62,0x003E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001CompKnee001
1,63,0x003F,ECHO,CONSUMED,True,True,0,percent 0-100,Chan001CompPar001
1,64,0x0040,ECHO,INERT,True,True,0,UNDECLARED,Chan001CompType001
1,65,0x0041,ECHO,INERT,True,True,0,UNDECLARED,Chan001CompKey001
1,66,0x0042,ECHO,INERT,True,True,0,UNDECLARED,Chan001CompDetSrc001
1,67,0x0043,ECHO,INERT,True,True,0,UNDECLARED,Chan001CompLimMode001
1,68,0x0044,ECHO,INERT,True,True,0,UNDECLARED,Chan001CompEqPos001
1,69,0x0045,ECHO,INERT,True,True,0,UNDECLARED,Chan001CompFilterOn001
1,70,0x0046,ECHO,INERT,True,True,0,UNDECLARED,Chan001CompFilterHpf001 Chan001CompFilterLpf001 Chan001CompFilterQ001
1,71,0x0047,ECHO,INERT,True,True,0,UNDECLARED,
1,72,0x0048,ECHO,INERT,True,True,0,UNDECLARED,
1,73,0x0049,ECHO,INERT,True,True,0,UNDECLARED,
1,74,0x004A,ECHO,INERT,True,True,0,UNDECLARED,
1,75,0x004B,ECHO,INERT,True,True,0,UNDECLARED,
1,76,0x004C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001TubeOn001
1,77,0x004D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001TubeSat001
1,78,0x004E,ECHO,CONSUMED,True,True,0,ms,Chan001Delay001
1,79,0x004F,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,80,0x0050,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgLevel001
1,81,0x0051,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgPan001
1,82,0x0052,ECHO,CONSUMED,True,True,0,bool 0/1,Chan001RtgMute001
1,83,0x0053,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgDca001
1,84,0x0054,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgMainOn001
1,85,0x0055,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgCtrOn001
1,86,0x0056,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgGrpOn001
1,87,0x0057,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgGrpOn002
1,88,0x0058,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgGrpOn003
1,89,0x0059,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgGrpOn004
1,90,0x005A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn001
1,91,0x005B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn002
1,92,0x005C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn003
1,93,0x005D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn004
1,94,0x005E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn005
1,95,0x005F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn006
1,96,0x0060,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn007
1,97,0x0061,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn008
1,98,0x0062,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn009
1,99,0x0063,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn010
1,100,0x0064,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn011
1,101,0x0065,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxOn012
1,102,0x0066,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend001
1,103,0x0067,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend002
1,104,0x0068,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend003
1,105,0x0069,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend004
1,106,0x006A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend005
1,107,0x006B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend006
1,108,0x006C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend007
1,109,0x006D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend008
1,110,0x006E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend009
1,111,0x006F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend010
1,112,0x0070,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend011
1,113,0x0071,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxSend012
1,114,0x0072,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick001
1,115,0x0073,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick002
1,116,0x0074,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick003
1,117,0x0075,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick004
1,118,0x0076,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick005
1,119,0x0077,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick006
1,120,0x0078,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick007
1,121,0x0079,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick008
1,122,0x007A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick009
1,123,0x007B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick010
1,124,0x007C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick011
1,125,0x007D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgAuxPick012
1,126,0x007E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFx001
1,127,0x007F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFx002
1,128,0x0080,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFx003
1,129,0x0081,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFx004
1,130,0x0082,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFx005
1,131,0x0083,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFx006
1,132,0x0084,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxSend001
1,133,0x0085,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxSend002
1,134,0x0086,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxSend003
1,135,0x0087,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxSend004
1,136,0x0088,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxSend005
1,137,0x0089,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxSend006
1,138,0x008A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxPick001
1,139,0x008B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxPick002
1,140,0x008C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxPick003
1,141,0x008D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxPick004
1,142,0x008E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxPick005
1,143,0x008F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan001RtgFxPick006
1,144,0x0090,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002Gain001
1,145,0x0091,ECHO,CONSUMED,True,True,0,bool 0/1,Chan002Pol001
1,146,0x0092,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan002Phantom001
1,147,0x0093,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan002InputSel001
1,148,0x0094,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002EqHpf001 Chan002EqHpfSlope001
1,149,0x0095,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,150,0x0096,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,151,0x0097,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,152,0x0098,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,153,0x0099,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,154,0x009A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002EqLpf001
1,155,0x009B,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,156,0x009C,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,157,0x009D,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,158,0x009E,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,159,0x009F,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,160,0x00A0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002EqFreq001 Chan002EqGain001 Chan002EqQ001 Chan002EqShelf001
1,161,0x00A1,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,162,0x00A2,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,163,0x00A3,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,164,0x00A4,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,165,0x00A5,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002EqFreq002 Chan002EqGain002 Chan002EqQ002
1,166,0x00A6,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,167,0x00A7,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,168,0x00A8,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,169,0x00A9,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,170,0x00AA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002EqFreq003 Chan002EqGain003 Chan002EqQ003
1,171,0x00AB,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,172,0x00AC,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,173,0x00AD,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,174,0x00AE,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,175,0x00AF,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002EqFreq004 Chan002EqGain004 Chan002EqQ004 Chan002EqShelf002
1,176,0x00B0,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,177,0x00B1,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,178,0x00B2,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,179,0x00B3,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,180,0x00B4,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,181,0x00B5,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,Chan002EqOn001
1,182,0x00B6,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,
1,183,0x00B7,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,
1,184,0x00B8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002GateOn001
1,185,0x00B9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002GateThr001
1,186,0x00BA,ECHO,CONSUMED,True,True,0,ms (log table),Chan002GateAtt001
1,187,0x00BB,ECHO,CONSUMED,True,True,0,ms,Chan002GateHold001
1,188,0x00BC,ECHO,CONSUMED,True,True,0,ms (log table),Chan002GateRel001
1,189,0x00BD,ECHO,CONSUMED,True,True,0,dB,Chan002GateRng001
1,190,0x00BE,ECHO,INERT,True,True,0,UNDECLARED,Chan002GateKey001
1,191,0x00BF,ECHO,INERT,True,True,0,UNDECLARED,Chan002GateDetSrc001
1,192,0x00C0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002GateFilterOn001
1,193,0x00C1,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002GateFilterHpf001 Chan002GateFilterQ001
1,194,0x00C2,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,195,0x00C3,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,196,0x00C4,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,197,0x00C5,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,198,0x00C6,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002GateFilterLpf001
1,199,0x00C7,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,200,0x00C8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002CompOn001
1,201,0x00C9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002CompThr001
1,202,0x00CA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002CompRat001
1,203,0x00CB,ECHO,CONSUMED,True,True,0,ms (log table),Chan002CompAtt001
1,204,0x00CC,ECHO,CONSUMED,True,True,0,ms (log table),Chan002CompRel001
1,205,0x00CD,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002CompMake001
1,206,0x00CE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002CompKnee001
1,207,0x00CF,ECHO,CONSUMED,True,True,0,percent 0-100,Chan002CompPar001
1,208,0x00D0,ECHO,INERT,True,True,0,UNDECLARED,Chan002CompType001
1,209,0x00D1,ECHO,INERT,True,True,0,UNDECLARED,Chan002CompKey001
1,210,0x00D2,ECHO,INERT,True,True,0,UNDECLARED,Chan002CompDetSrc001
1,211,0x00D3,ECHO,INERT,True,True,0,UNDECLARED,Chan002CompLimMode001
1,212,0x00D4,ECHO,INERT,True,True,0,UNDECLARED,Chan002CompEqPos001
1,213,0x00D5,ECHO,INERT,True,True,0,UNDECLARED,Chan002CompFilterOn001
1,214,0x00D6,ECHO,INERT,True,True,0,UNDECLARED,Chan002CompFilterHpf001 Chan002CompFilterLpf001 Chan002CompFilterQ001
1,215,0x00D7,ECHO,INERT,True,True,0,UNDECLARED,
1,216,0x00D8,ECHO,INERT,True,True,0,UNDECLARED,
1,217,0x00D9,ECHO,INERT,True,True,0,UNDECLARED,
1,218,0x00DA,ECHO,INERT,True,True,0,UNDECLARED,
1,219,0x00DB,ECHO,INERT,True,True,0,UNDECLARED,
1,220,0x00DC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002TubeOn001
1,221,0x00DD,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002TubeSat001
1,222,0x00DE,ECHO,CONSUMED,True,True,0,ms,Chan002Delay001
1,223,0x00DF,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,224,0x00E0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgLevel001
1,225,0x00E1,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgPan001
1,226,0x00E2,ECHO,CONSUMED,True,True,0,bool 0/1,Chan002RtgMute001
1,227,0x00E3,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgDca001
1,228,0x00E4,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgMainOn001
1,229,0x00E5,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgCtrOn001
1,230,0x00E6,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgGrpOn001
1,231,0x00E7,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgGrpOn002
1,232,0x00E8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgGrpOn003
1,233,0x00E9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgGrpOn004
1,234,0x00EA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn001
1,235,0x00EB,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn002
1,236,0x00EC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn003
1,237,0x00ED,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn004
1,238,0x00EE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn005
1,239,0x00EF,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn006
1,240,0x00F0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn007
1,241,0x00F1,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn008
1,242,0x00F2,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn009
1,243,0x00F3,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn010
1,244,0x00F4,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn011
1,245,0x00F5,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxOn012
1,246,0x00F6,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend001
1,247,0x00F7,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend002
1,248,0x00F8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend003
1,249,0x00F9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend004
1,250,0x00FA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend005
1,251,0x00FB,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend006
1,252,0x00FC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend007
1,253,0x00FD,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend008
1,254,0x00FE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend009
1,255,0x00FF,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend010
1,256,0x0100,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend011
1,257,0x0101,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxSend012
1,258,0x0102,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick001
1,259,0x0103,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick002
1,260,0x0104,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick003
1,261,0x0105,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick004
1,262,0x0106,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick005
1,263,0x0107,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick006
1,264,0x0108,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick007
1,265,0x0109,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick008
1,266,0x010A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick009
1,267,0x010B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick010
1,268,0x010C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick011
1,269,0x010D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgAuxPick012
1,270,0x010E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFx001
1,271,0x010F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFx002
1,272,0x0110,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFx003
1,273,0x0111,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFx004
1,274,0x0112,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFx005
1,275,0x0113,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFx006
1,276,0x0114,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxSend001
1,277,0x0115,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxSend002
1,278,0x0116,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxSend003
1,279,0x0117,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxSend004
1,280,0x0118,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxSend005
1,281,0x0119,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxSend006
1,282,0x011A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxPick001
1,283,0x011B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxPick002
1,284,0x011C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxPick003
1,285,0x011D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxPick004
1,286,0x011E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxPick005
1,287,0x011F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan002RtgFxPick006
1,288,0x0120,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan003Gain001
1,289,0x0121,ECHO,CONSUMED,True,True,0,bool 0/1,Chan003Pol001
1,290,0x0122,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan003Phantom001
1,291,0x0123,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan003InputSel001
1,292,0x0124,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan003EqHpf001 Chan003EqHpfSlope001
1,293,0x0125,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,294,0x0126,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,295,0x0127,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,296,0x0128,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,297,0x0129,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,298,0x012A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan003EqLpf001
1,299,0x012B,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,300,0x012C,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,301,0x012D,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,302,0x012E,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,303,0x012F,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,304,0x0130,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan003EqFreq001 Chan003EqGain001 Chan003EqQ001 Chan003EqShelf001
1,305,0x0131,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,306,0x0132,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,307,0x0133,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,308,0x0134,ECHO,CONSUMED,True,True,0,UNDECLARED,
